timestamp,session_id,query,stage,route,agent,source,score,vector_dim,vector_preview,retrieved,prompt_chars,prompt_preview,raw_output_preview,final_output_preview
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_query,,text,,,384,"[0.01401, 0.01176, -0.01687, -0.0164, -0.04334, -0.01978, 0.08981, 0.02181, 0.02928, -0.02169]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,0.756900429725647,384,"[0.03512, 0.05062, -0.03848, -0.09798, -0.07735, -0.05244, -0.01176, 0.04527, -0.03649, -0.02126]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,0.8612277507781982,384,"[0.03152, 0.03202, -0.0224, -0.05416, -0.09455, -0.07821, -0.04037, 0.07087, -0.00917, 0.01051]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,0.8638579249382019,384,"[0.02519, 0.05938, -0.05692, -0.0306, -0.06726, -0.08508, 0.03628, 0.05534, -0.01059, -0.02062]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,0.9400731325149536,384,"[0.01894, -0.00197, -0.05891, -0.03732, -0.11548, -0.03742, -0.00596, 0.11054, 0.02318, -0.02121]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,1.0337486267089844,384,"[-0.01181, -0.01386, -0.04106, -0.02557, -0.03862, -0.05238, 0.01245, 0.04728, 0.04962, -0.01134]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,1.0475505590438843,384,"[-0.05817, -0.0263, -0.05229, -0.00217, -0.07267, 0.00978, -0.02262, 0.07654, -0.04209, -0.04151]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,1.0673539638519287,384,"[0.00064, -0.01415, -0.05106, -0.00332, -0.01612, -0.07269, 0.10626, 0.02313, 0.01926, -0.06254]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,1.0714014768600464,384,"[0.04437, 0.07409, -0.17233, -0.00721, -0.0023, -0.10367, 0.14813, -0.0002, 0.0157, -0.06638]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,1.0862815380096436,384,"[-0.03015, 0.0157, -0.07454, -0.01594, -0.03246, -0.05057, 0.02955, 0.03347, -0.0, -0.03563]",,,,,
2025-10-14T23:38:27,20251014_233727_403ec0,"Explain in detail: what does the command ser_put(device, string) do?",embedding_doc,,text,spec Manual cambria.pdf,1.0867711305618286,384,"[-0.01835, 0.03096, -0.08752, 0.04162, -0.08844, 0.03401, 0.04227, -0.02607, 0.09138, -0.04879]",,,,,
