timestamp,session_id,query,stage,route,agent,source,score,vector_dim,vector_preview,retrieved,prompt_chars,prompt_preview,raw_output_preview,final_output_preview
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_query,,text,,,384,"[-0.063, -0.05299, -0.02306, 0.04417, -0.07126, -0.01833, 0.01435, 0.0138, -0.04093, -0.07738]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.4338303804397583,384,"[0.00634, 0.01758, -0.09058, 0.03995, -0.07208, 0.01927, 0.0837, 0.11736, -0.07641, -0.00685]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.484628438949585,384,"[-0.04591, 0.0402, -0.05149, 0.00926, -0.03432, -0.03345, 0.06209, 0.0767, 0.07448, 0.05147]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.4932907819747925,384,"[-0.05204, 0.01176, -6e-05, -0.05291, -0.07871, -0.05641, 0.00989, 0.06299, -0.0032, -0.00565]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.5943654775619507,384,"[-0.0955, 0.04221, -0.07525, 0.00534, 0.00628, -0.14367, 0.01719, 0.10883, -0.14087, -0.00432]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.597011685371399,384,"[0.05569, -0.02317, -0.13765, -0.01231, 0.01409, -0.0173, 0.02998, -0.07117, -0.02573, -0.10233]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.6151140928268433,384,"[0.01133, -0.01447, -0.09899, 0.08603, -0.0346, 0.02871, 0.02156, 0.00866, 0.04708, -0.107]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.6375855207443237,384,"[0.04519, -0.03088, -0.07499, 0.01158, 0.00688, 0.04018, 0.00678, 0.02999, 0.03732, -0.04892]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.6552603244781494,384,"[-0.09029, -0.03915, -0.05469, -0.00456, 0.00078, -0.13286, 0.03661, 0.13321, -0.14642, -0.01806]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.6575289964675903,384,"[-0.03857, -0.03411, -0.0138, 0.05885, -0.03592, -0.06554, -0.01552, 0.05952, -0.03027, 0.0244]",,,,,
2025-10-06T16:02:12,20251006_160128_e488fe,what is a beamline,embedding_doc,,text,spec Manual cambria.pdf,1.658383846282959,384,"[0.01905, -0.04031, -0.10633, -0.03771, -0.01674, -0.06224, -0.00719, -0.02255, -0.00521, -0.0528]",,,,,
